SKU;ProductTitleFR;ProductTitleEN;ProductDescriptionFR;ProductDescriptionEN;upc;RegularPrice;Inventory;weight;length;width;height;ImageUrl;ProductCategory;AssociatedSkus
"dirtde_2855110600";"Back Panel Assembly dirtde_1855145600";"Back Panel Assembly dirtde_1855145600";"Back Panel Assembly dirtde_1855145600";"Back Panel Assembly dirtde_1855145600";"";"47.000000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2855110600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2860057600";"Hepa Filter Assembly dirtde_2860057600";"Hepa Filter Assembly dirtde_2860057600";"Hepa Filter Assembly dirtde_2860057600";"Hepa Filter Assembly dirtde_2860057600";"";"44.100000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2860057600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2860116J00";"Nozzle Cover Assembly dirtde_2860116J00";"Nozzle Cover Assembly dirtde_2860116J00";"Nozzle Cover Assembly dirtde_2860116J00";"Nozzle Cover Assembly dirtde_2860116J00";"";"26.000000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2860116J00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2863038600";"Caster Assembly dirtde_2863038600";"Caster Assembly dirtde_2863038600";"Caster Assembly dirtde_2863038600";"Caster Assembly dirtde_2863038600";"";"13.410000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2863038600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2863050000";"Brush Assembly dirtde_2863050000";"Brush Assembly dirtde_2863050000";"Brush Assembly dirtde_2863050000";"Brush Assembly dirtde_2863050000";"";"70.810000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2863050000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2863152J00";"Front Panel Assembly dirtde_2863152J00";"Front Panel Assembly dirtde_2863152J00";"Front Panel Assembly dirtde_2863152J00";"Front Panel Assembly dirtde_2863152J00";"";"101.690000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2863152J00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2863153J00";"Front Panel Assembly dirtde_2863153J00";"Front Panel Assembly dirtde_2863153J00";"Front Panel Assembly dirtde_2863153J00";"Front Panel Assembly dirtde_2863153J00";"";"134.540000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2863153J00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2863175600";"Tool Caddy Assembly dirtde_2863175600";"Tool Caddy Assembly dirtde_2863175600";"Tool Caddy Assembly dirtde_2863175600";"Tool Caddy Assembly dirtde_2863175600";"";"10.550000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2863175600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2864095600";"Motor Cover dirtde_2864095600";"Motor Cover dirtde_2864095600";"Motor Cover dirtde_2864095600";"Motor Cover dirtde_2864095600";"";"25.320000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2864095600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2870169800";"AdjustORite Assembly Burg dirtde_2870169800";"AdjustORite Assembly Burg dirtde_2870169800";"AdjustORite Assembly Burg dirtde_2870169800";"AdjustORite Assembly Burg dirtde_2870169800";"";"0.010000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2870169800.jpg";"Johnny Vac Parts (*)";""
"dirtde_2996575000";"Wheel Fork  Axle Assembly dirtde_2996575000";"Wheel Fork  Axle Assembly dirtde_2996575000";"Wheel Fork  Axle Assembly dirtde_2996575000";"Wheel Fork  Axle Assembly dirtde_2996575000";"";"0.010000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2996575000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2DJ0110000";"Motor Assembly dirtde_2DJ0110000";"Motor Assembly dirtde_2DJ0110000";"Motor Assembly dirtde_2DJ0110000";"Motor Assembly dirtde_2DJ0110000";"";"110.690000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2DJ0110000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2DJ0130000";"Brush Roll Assembly dirtde_2DJ0130000";"Brush Roll Assembly dirtde_2DJ0130000";"Brush Roll Assembly dirtde_2DJ0130000";"Brush Roll Assembly dirtde_2DJ0130000";"";"12.600000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2DJ0130000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2DN1000CHR";"Dirt Cup Assembly  Charcoal dirtde_2DN1000CHR";"Dirt Cup Assembly  Charcoal dirtde_2DN1000CHR";"Dirt Cup Assembly  Charcoal dirtde_2DN1000CHR";"Dirt Cup Assembly  Charcoal dirtde_2DN1000CHR";"";"26.740000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2DN1000CHR.jpg";"Johnny Vac Parts (*)";""
"dirtde_2DT0882000";"PreScreen Filter dirtde_2DT0882000";"PreScreen Filter dirtde_2DT0882000";"PreScreen Filter dirtde_2DT0882000";"PreScreen Filter dirtde_2DT0882000";"";"8.580000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2DT0882000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JC0110000";"00   Brush Roll Assembly dirtde_2JC0110000";"00   Brush Roll Assembly dirtde_2JC0110000";"00   Brush Roll Assembly dirtde_2JC0110000";"00   Brush Roll Assembly dirtde_2JC0110000";"";"33.250000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JC0110000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JC0255600";"Dusting Brush Assembly dirtde_2JC0255600";"Dusting Brush Assembly dirtde_2JC0255600";"Dusting Brush Assembly dirtde_2JC0255600";"Dusting Brush Assembly dirtde_2JC0255600";"";"9.660000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JC0255600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JC0290000";"Motor  Housing Assembly dirtde_2JC0290000";"Motor  Housing Assembly dirtde_2JC0290000";"Motor  Housing Assembly dirtde_2JC0290000";"Motor  Housing Assembly dirtde_2JC0290000";"";"137.710000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JC0290000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JC0360000";"F1  Hepa Filter Assembly dirtde_2JC0360000";"F1  Hepa Filter Assembly dirtde_2JC0360000";"F1  Hepa Filter Assembly dirtde_2JC0360000";"F1  Hepa Filter Assembly dirtde_2JC0360000";"";"38.270000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JC0360000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JC0390000";"hd     Motor  Housing Assembly dirtde_2JC0390000";"hd     Motor  Housing Assembly dirtde_2JC0390000";"hd     Motor  Housing Assembly dirtde_2JC0390000";"hd     Motor  Housing Assembly dirtde_2JC0390000";"";"194.230000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JC0390000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JE1110600";"Roller Lifter Assembly dirtde_2JE1110600";"Roller Lifter Assembly dirtde_2JE1110600";"Roller Lifter Assembly dirtde_2JE1110600";"Roller Lifter Assembly dirtde_2JE1110600";"";"10.260000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JE1110600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JF1041600";"Nozzle Cover  Base Assembly Black Only dirtde_2JF1041600";"Nozzle Cover  Base Assembly Black Only dirtde_2JF1041600";"Nozzle Cover  Base Assembly Black Only dirtde_2JF1041600";"Nozzle Cover  Base Assembly Black Only dirtde_2JF1041600";"";"106.370000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JF1041600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0010300";"Nozzle Cover WBumper  Red dirtde_2JK0010300";"Nozzle Cover WBumper  Red dirtde_2JK0010300";"Nozzle Cover WBumper  Red dirtde_2JK0010300";"Nozzle Cover WBumper  Red dirtde_2JK0010300";"";"47.340000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0010300.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0010J00";"Nozzle Cover WBumper  Blue dirtde_2JK0010J00";"Nozzle Cover WBumper  Blue dirtde_2JK0010J00";"Nozzle Cover WBumper  Blue dirtde_2JK0010J00";"Nozzle Cover WBumper  Blue dirtde_2JK0010J00";"";"46.430000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0010J00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0030000";"Roller Lifter Assembly dirtde_2JK0030000";"Roller Lifter Assembly dirtde_2JK0030000";"Roller Lifter Assembly dirtde_2JK0030000";"Roller Lifter Assembly dirtde_2JK0030000";"";"15.500000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0030000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0060600";"Lower Hose Assembly dirtde_2JK0060600";"Lower Hose Assembly dirtde_2JK0060600";"Lower Hose Assembly dirtde_2JK0060600";"Lower Hose Assembly dirtde_2JK0060600";"";"8.650000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0060600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0100600";"Rear Motor Housing dirtde_2JK0100600";"Rear Motor Housing dirtde_2JK0100600";"Rear Motor Housing dirtde_2JK0100600";"Rear Motor Housing dirtde_2JK0100600";"";"24.710000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0100600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0170300";"Dirt Cup Assembly  Red dirtde_2JK0170300";"Dirt Cup Assembly  Red dirtde_2JK0170300";"Dirt Cup Assembly  Red dirtde_2JK0170300";"Dirt Cup Assembly  Red dirtde_2JK0170300";"";"42.180000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0170300.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0190300";"Upper Handle Assembly  Red dirtde_2JK0190300";"Upper Handle Assembly  Red dirtde_2JK0190300";"Upper Handle Assembly  Red dirtde_2JK0190300";"Upper Handle Assembly  Red dirtde_2JK0190300";"";"22.020000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0190300.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0190J00";"Upper Handle Assembly  Blue dirtde_2JK0190J00";"Upper Handle Assembly  Blue dirtde_2JK0190J00";"Upper Handle Assembly  Blue dirtde_2JK0190J00";"Upper Handle Assembly  Blue dirtde_2JK0190J00";"";"22.190000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0190J00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JK0600000";"Socket WWire Assembly dirtde_2JK0600000";"Socket WWire Assembly dirtde_2JK0600000";"Socket WWire Assembly dirtde_2JK0600000";"Socket WWire Assembly dirtde_2JK0600000";"";"10.730000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JK0600000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JN0010F00";"Front Panel AssemblySage dirtde_2JN0010F00";"Front Panel AssemblySage dirtde_2JN0010F00";"Front Panel AssemblySage dirtde_2JN0010F00";"Front Panel AssemblySage dirtde_2JN0010F00";"";"58.310000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JN0010F00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JU0072600";"Dirt Cup Inlet Gasket dirtde_2JU0072600";"Dirt Cup Inlet Gasket dirtde_2JU0072600";"Dirt Cup Inlet Gasket dirtde_2JU0072600";"Dirt Cup Inlet Gasket dirtde_2JU0072600";"";"12.090000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JU0072600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JU0100BJ0";"Dirt Cup Assembly  Blue dirtde_2JU0100BJ0";"Dirt Cup Assembly  Blue dirtde_2JU0100BJ0";"Dirt Cup Assembly  Blue dirtde_2JU0100BJ0";"Dirt Cup Assembly  Blue dirtde_2JU0100BJ0";"";"83.130000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JU0100BJ0.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JU0105BJ0";"Dirt Cup Lid  Blue dirtde_2JU0105BJ0";"Dirt Cup Lid  Blue dirtde_2JU0105BJ0";"Dirt Cup Lid  Blue dirtde_2JU0105BJ0";"Dirt Cup Lid  Blue dirtde_2JU0105BJ0";"";"16.550000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JU0105BJ0.jpg";"Johnny Vac Parts (*)";""
"dirtde_2JU0300BJ0";"Nozzle Cover WBumper  Blue dirtde_2JU0300BJ0";"Nozzle Cover WBumper  Blue dirtde_2JU0300BJ0";"Nozzle Cover WBumper  Blue dirtde_2JU0300BJ0";"Nozzle Cover WBumper  Blue dirtde_2JU0300BJ0";"";"95.940000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2JU0300BJ0.jpg";"Johnny Vac Parts (*)";""
"dirtde_2KQ0108000";"Cord Rewind Assembly dirtde_2KQ0108000";"Cord Rewind Assembly dirtde_2KQ0108000";"Cord Rewind Assembly dirtde_2KQ0108000";"Cord Rewind Assembly dirtde_2KQ0108000";"";"68.550000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2KQ0108000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2KQ0401000";"Pcb Assembly dirtde_2KQ0401000";"Pcb Assembly dirtde_2KQ0401000";"Pcb Assembly dirtde_2KQ0401000";"Pcb Assembly dirtde_2KQ0401000";"";"59.190000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2KQ0401000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2KT1010000";"Hose Assembly dirtde_2KT1010000";"Hose Assembly dirtde_2KT1010000";"Hose Assembly dirtde_2KT1010000";"Hose Assembly dirtde_2KT1010000";"";"27.440000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2KT1010000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2KT2104000";"Slide Switch Assembly dirtde_2KT2104000";"Slide Switch Assembly dirtde_2KT2104000";"Slide Switch Assembly dirtde_2KT2104000";"Slide Switch Assembly dirtde_2KT2104000";"";"23.800000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2KT2104000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2LC0322000";"Upper Handle Assembly dirtde_2LC0322000";"Upper Handle Assembly dirtde_2LC0322000";"Upper Handle Assembly dirtde_2LC0322000";"Upper Handle Assembly dirtde_2LC0322000";"";"69.480000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2LC0322000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2LK0901A00";"Main Body Assembly WMotor  Blue dirtde_2LK0901A00";"Main Body Assembly WMotor  Blue dirtde_2LK0901A00";"Main Body Assembly WMotor  Blue dirtde_2LK0901A00";"Main Body Assembly WMotor  Blue dirtde_2LK0901A00";"";"411.250000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2LK0901A00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2LV1125000";"Handle Assembly dirtde_2LV1125000";"Handle Assembly dirtde_2LV1125000";"Handle Assembly dirtde_2LV1125000";"Handle Assembly dirtde_2LV1125000";"";"23.340000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2LV1125000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2LV1130000";"Brush Roll Assembly dirtde_2LV1130000";"Brush Roll Assembly dirtde_2LV1130000";"Brush Roll Assembly dirtde_2LV1130000";"Brush Roll Assembly dirtde_2LV1130000";"";"42.030000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2LV1130000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2LW3000000";"Upper Hose Assembly dirtde_2LW3000000";"Upper Hose Assembly dirtde_2LW3000000";"Upper Hose Assembly dirtde_2LW3000000";"Upper Hose Assembly dirtde_2LW3000000";"";"39.920000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2LW3000000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2ME1945000";"Charger Assembly WSqueegee  156 Volt dirtde_2ME1945000";"Charger Assembly WSqueegee  156 Volt dirtde_2ME1945000";"Charger Assembly WSqueegee  156 Volt dirtde_2ME1945000";"Charger Assembly WSqueegee  156 Volt dirtde_2ME1945000";"";"25.430000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2ME1945000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2QC0505X00";"TankInTank Assembly dirtde_2QC0505X00";"TankInTank Assembly dirtde_2QC0505X00";"TankInTank Assembly dirtde_2QC0505X00";"TankInTank Assembly dirtde_2QC0505X00";"";"72.290000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2QC0505X00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2RY1115000";"Swivel Wheel Assembly dirtde_2RY1115000";"Swivel Wheel Assembly dirtde_2RY1115000";"Swivel Wheel Assembly dirtde_2RY1115000";"Swivel Wheel Assembly dirtde_2RY1115000";"";"6.320000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2RY1115000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2RY3050000";"Power Nozzle Complete Black Metallic  Royal dirtde_2RY3050000";"Power Nozzle Complete Black Metallic  Royal dirtde_2RY3050000";"Power Nozzle Complete Black Metallic  Royal dirtde_2RY3050000";"Power Nozzle Complete Black Metallic  Royal dirtde_2RY3050000";"";"199.060000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2RY3050000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2RY3527000";"Brush Bristle Strips 4 dirtde_2RY3527000";"Brush Bristle Strips 4 dirtde_2RY3527000";"Brush Bristle Strips 4 dirtde_2RY3527000";"Brush Bristle Strips 4 dirtde_2RY3527000";"";"18.810000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2RY3527000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SD1113000";"Exhaust Filter Assembly dirtde_2SD1113000";"Exhaust Filter Assembly dirtde_2SD1113000";"Exhaust Filter Assembly dirtde_2SD1113000";"Exhaust Filter Assembly dirtde_2SD1113000";"";"11.530000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SD1113000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SD2000000";"Cord Rewind Assembly dirtde_2SD2000000";"Cord Rewind Assembly dirtde_2SD2000000";"Cord Rewind Assembly dirtde_2SD2000000";"Cord Rewind Assembly dirtde_2SD2000000";"";"124.370000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SD2000000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SG1100000";"Lower Handle Assembly dirtde_2SG1100000";"Lower Handle Assembly dirtde_2SG1100000";"Lower Handle Assembly dirtde_2SG1100000";"Lower Handle Assembly dirtde_2SG1100000";"";"14.050000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SG1100000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SG2000BKO";"Series B Upper Handle Assembly dirtde_2SG2000BKO";"Series B Upper Handle Assembly dirtde_2SG2000BKO";"Series B Upper Handle Assembly dirtde_2SG2000BKO";"Series B Upper Handle Assembly dirtde_2SG2000BKO";"";"137.500000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SG2000BKO.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SI0341000";"144 Charger Assembly dirtde_2SI0341000";"144 Charger Assembly dirtde_2SI0341000";"144 Charger Assembly dirtde_2SI0341000";"144 Charger Assembly dirtde_2SI0341000";"";"59.220000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SI0341000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SN0110000";"Dirt Cup Lid Assembly  dirtde_2SN0110000";"Dirt Cup Lid Assembly  dirtde_2SN0110000";"Dirt Cup Lid Assembly  dirtde_2SN0110000";"Dirt Cup Lid Assembly  dirtde_2SN0110000";"";"16.800000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SN0110000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SN0205600";"ca            Nozzle Guard dirtde_2SN0205600";"ca            Nozzle Guard dirtde_2SN0205600";"ca            Nozzle Guard dirtde_2SN0205600";"ca            Nozzle Guard dirtde_2SN0205600";"";"21.230000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SN0205600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SN0250Q00";"Lower Hose Assembly  Clear dirtde_2SN0250Q00";"Lower Hose Assembly  Clear dirtde_2SN0250Q00";"Lower Hose Assembly  Clear dirtde_2SN0250Q00";"Lower Hose Assembly  Clear dirtde_2SN0250Q00";"";"7.840000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SN0250Q00.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SN1205600";"Nozzle Guard Assembly dirtde_2SN1205600";"Nozzle Guard Assembly dirtde_2SN1205600";"Nozzle Guard Assembly dirtde_2SN1205600";"Nozzle Guard Assembly dirtde_2SN1205600";"";"22.160000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SN1205600.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SP0305000";"Nozzle Assembly  Straight Suction dirtde_2SP0305000";"Nozzle Assembly  Straight Suction dirtde_2SP0305000";"Nozzle Assembly  Straight Suction dirtde_2SP0305000";"Nozzle Assembly  Straight Suction dirtde_2SP0305000";"";"44.610000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SP0305000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SS0103000";"Handle Screw Assembly dirtde_2SS0103000";"Handle Screw Assembly dirtde_2SS0103000";"Handle Screw Assembly dirtde_2SS0103000";"Handle Screw Assembly dirtde_2SS0103000";"";"4.790000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SS0103000.jpg";"Johnny Vac Parts (*)";""
"dirtde_2SS0116000";"Dirt Cup And Lid Assembly dirtde_2SS0116000";"Dirt Cup And Lid Assembly dirtde_2SS0116000";"Dirt Cup And Lid Assembly dirtde_2SS0116000";"Dirt Cup And Lid Assembly dirtde_2SS0116000";"";"49.330000";"0";"0.000000";"0";"0.000000";"0.000000";"http://www.johnnyvacstock.com/photos/web/dirtde_2SS0116000.jpg";"Johnny Vac Parts (*)";""
